Country Name,ISO3,Year,HDI,Suicide_rate,GDP_per_capita,log_GDP_per_capita,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel
Rwanda,RWA,2023,0.578,,872.6588254981394,6.771544672465118,Low,Africa,✅ Sufficient data,0.33408399999999994,,0.548,⚠️ Low data reliability
Saudi Arabia,SAU,2010,0.805,,24751.288768254984,10.116632838085811,High,Asia,✅ Sufficient data,0.6480250000000001,,,⚠️ Low data reliability
Saudi Arabia,SAU,2019,0.862,,24751.288768254984,10.116632838085811,High,Asia,✅ Sufficient data,0.7430439999999999,,0.805,⚠️ Low data reliability
Saudi Arabia,SAU,2020,0.861,7.86,24751.288768254984,10.116632838085811,High,Asia,✅ Sufficient data,0.741321,,0.862,✅ Sufficient data
Saudi Arabia,SAU,2021,0.867,7.87,24751.288768254984,10.116632838085811,High,Asia,✅ Sufficient data,0.7516889999999999,7.86,0.861,✅ Sufficient data
Saudi Arabia,SAU,2022,0.875,,24751.288768254984,10.116632838085811,High,Asia,✅ Sufficient data,0.765625,7.87,0.867,⚠️ Low data reliability
Saudi Arabia,SAU,2023,0.9,,24751.288768254984,10.116632838085811,High,Asia,✅ Sufficient data,0.81,,0.875,⚠️ Low data reliability
Sudan,SDN,2010,0.489,,1070.4272705078138,6.975813165981246,Low,Africa,✅ Sufficient data,0.239121,,,⚠️ Low data reliability
Sudan,SDN,2019,0.521,,1070.4272705078138,6.975813165981246,Low,Africa,✅ Sufficient data,0.27144100000000004,,0.489,⚠️ Low data reliability
Sudan,SDN,2020,0.518,4.34,1070.4272705078138,6.975813165981246,Low,Africa,✅ Sufficient data,0.268324,,0.521,✅ Sufficient data
Sudan,SDN,2021,0.516,4.28,1070.4272705078138,6.975813165981246,Low,Africa,✅ Sufficient data,0.266256,4.34,0.518,✅ Sufficient data
Sudan,SDN,2022,0.516,,1070.4272705078138,6.975813165981246,Low,Africa,✅ Sufficient data,0.266256,4.28,0.516,⚠️ Low data reliability
Sudan,SDN,2023,0.511,,1070.4272705078138,6.975813165981246,Low,Africa,✅ Sufficient data,0.261121,,0.516,⚠️ Low data reliability
Senegal,SEN,2010,0.47,,1388.8469994169568,7.236229185079547,Low,Africa,✅ Sufficient data,0.22089999999999999,,,⚠️ Low data reliability
Senegal,SEN,2019,0.514,,1388.8469994169568,7.236229185079547,Low,Africa,✅ Sufficient data,0.264196,,0.47,⚠️ Low data reliability
Senegal,SEN,2020,0.514,7.68,1388.8469994169568,7.236229185079547,Low,Africa,✅ Sufficient data,0.264196,,0.514,✅ Sufficient data
Senegal,SEN,2021,0.512,7.58,1388.8469994169568,7.236229185079547,Low,Africa,✅ Sufficient data,0.262144,7.68,0.514,✅ Sufficient data
Senegal,SEN,2022,0.517,,1388.8469994169568,7.236229185079547,Low,Africa,✅ Sufficient data,0.267289,7.58,0.512,⚠️ Low data reliability
Senegal,SEN,2023,0.53,,1388.8469994169568,7.236229185079547,Low,Africa,✅ Sufficient data,0.28090000000000004,,0.517,⚠️ Low data reliability
Singapore,SGP,2010,0.921,,63547.12942227999,11.05953710521627,High,Asia,✅ Sufficient data,0.848241,,,⚠️ Low data reliability
Singapore,SGP,2019,0.945,,63547.12942227999,11.05953710521627,High,Asia,✅ Sufficient data,0.893025,,0.921,⚠️ Low data reliability
Singapore,SGP,2020,0.942,8.15,63547.12942227999,11.05953710521627,High,Asia,✅ Sufficient data,0.8873639999999999,,0.945,✅ Sufficient data
Singapore,SGP,2021,0.942,7.75,63547.12942227999,11.05953710521627,High,Asia,✅ Sufficient data,0.8873639999999999,8.15,0.942,✅ Sufficient data
Singapore,SGP,2022,0.949,,63547.12942227999,11.05953710521627,High,Asia,✅ Sufficient data,0.9006009999999999,7.75,0.942,⚠️ Low data reliability
Singapore,SGP,2023,0.946,,63547.12942227999,11.05953710521627,High,Asia,✅ Sufficient data,0.8949159999999999,,0.949,⚠️ Low data reliability
Solomon Islands,SLB,2010,0.553,,1980.315289374655,7.591011348069613,Low,Oceania,✅ Sufficient data,0.30580900000000005,,,⚠️ Low data reliability
Solomon Islands,SLB,2019,0.568,,1980.315289374655,7.591011348069613,Low,Oceania,✅ Sufficient data,0.32262399999999997,,0.553,⚠️ Low data reliability
Solomon Islands,SLB,2020,0.566,18.55,1980.315289374655,7.591011348069613,Low,Oceania,✅ Sufficient data,0.3203559999999999,,0.568,✅ Sufficient data
Solomon Islands,SLB,2021,0.564,18.27,1980.315289374655,7.591011348069613,Low,Oceania,✅ Sufficient data,0.31809599999999993,18.55,0.566,✅ Sufficient data
Solomon Islands,SLB,2022,0.562,,1980.315289374655,7.591011348069613,Low,Oceania,✅ Sufficient data,0.31584400000000007,18.27,0.564,⚠️ Low data reliability
Solomon Islands,SLB,2023,0.584,,1980.315289374655,7.591011348069613,Low,Oceania,✅ Sufficient data,0.34105599999999997,,0.562,⚠️ Low data reliability
Sierra Leone,SLE,2010,0.416,,1039.148712722976,6.946157111485482,Low,Africa,✅ Sufficient data,0.173056,,,⚠️ Low data reliability
Sierra Leone,SLE,2019,0.457,,1039.148712722976,6.946157111485482,Low,Africa,✅ Sufficient data,0.208849,,0.416,⚠️ Low data reliability
Sierra Leone,SLE,2020,0.453,5.08,1039.148712722976,6.946157111485482,Low,Africa,✅ Sufficient data,0.205209,,0.457,✅ Sufficient data
Sierra Leone,SLE,2021,0.456,5.09,1039.148712722976,6.946157111485482,Low,Africa,✅ Sufficient data,0.207936,5.08,0.453,✅ Sufficient data
Sierra Leone,SLE,2022,0.458,,1039.148712722976,6.946157111485482,Low,Africa,✅ Sufficient data,0.209764,5.09,0.456,⚠️ Low data reliability
Sierra Leone,SLE,2023,0.467,,1039.148712722976,6.946157111485482,Low,Africa,✅ Sufficient data,0.21808900000000003,,0.458,⚠️ Low data reliability
El Salvador,SLV,2010,0.657,,4120.263517076392,8.323672400753624,Lower-Middle,America,✅ Sufficient data,0.43164900000000006,,,⚠️ Low data reliability
El Salvador,SLV,2019,0.676,,4120.263517076392,8.323672400753624,Lower-Middle,America,✅ Sufficient data,0.45697600000000005,,0.657,⚠️ Low data reliability
El Salvador,SLV,2020,0.666,8.11,4120.263517076392,8.323672400753624,Lower-Middle,America,✅ Sufficient data,0.44355600000000006,,0.676,✅ Sufficient data
El Salvador,SLV,2021,0.669,8.32,4120.263517076392,8.323672400753624,Lower-Middle,America,✅ Sufficient data,0.44756100000000004,8.11,0.666,✅ Sufficient data
El Salvador,SLV,2022,0.674,,4120.263517076392,8.323672400753624,Lower-Middle,America,✅ Sufficient data,0.45427600000000007,8.32,0.669,⚠️ Low data reliability
El Salvador,SLV,2023,0.678,,4120.263517076392,8.323672400753624,Lower-Middle,America,✅ Sufficient data,0.45968400000000004,,0.674,⚠️ Low data reliability
San Marino,SMR,2010,0.901,,44992.49131223336,10.714250895101676,High,Europe,⚠️ Low data reliability,0.811801,,,⚠️ Low data reliability
San Marino,SMR,2019,0.861,,44992.49131223336,10.714250895101676,High,Europe,⚠️ Low data reliability,0.741321,,0.901,⚠️ Low data reliability
San Marino,SMR,2020,0.844,8.01,44992.49131223336,10.714250895101676,High,Europe,⚠️ Low data reliability,0.712336,,0.861,✅ Sufficient data
San Marino,SMR,2021,0.853,7.59,44992.49131223336,10.714250895101676,High,Europe,⚠️ Low data reliability,0.727609,8.01,0.844,✅ Sufficient data
San Marino,SMR,2022,0.867,,44992.49131223336,10.714250895101676,High,Europe,⚠️ Low data reliability,0.7516889999999999,7.59,0.853,⚠️ Low data reliability
San Marino,SMR,2023,0.915,,44992.49131223336,10.714250895101676,High,Europe,⚠️ Low data reliability,0.8372250000000001,,0.867,⚠️ Low data reliability
Somalia,SOM,2020,,5.85,475.7429418155751,6.164877670155696,Low,Africa,✅ Sufficient data,,,,✅ Sufficient data
Somalia,SOM,2021,,5.78,475.7429418155751,6.164877670155696,Low,Africa,✅ Sufficient data,,5.85,,✅ Sufficient data
Somalia,SOM,2022,0.38,,475.7429418155751,6.164877670155696,Low,Africa,✅ Sufficient data,0.1444,5.78,,⚠️ Low data reliability
Somalia,SOM,2023,0.404,,475.7429418155751,6.164877670155696,Low,Africa,✅ Sufficient data,0.16321600000000003,,0.38,⚠️ Low data reliability
Serbia,SRB,2010,0.768,,7113.776501452978,8.869788535294752,Upper-Middle,Europe,✅ Sufficient data,0.589824,,,⚠️ Low data reliability
Serbia,SRB,2019,0.812,,7113.776501452978,8.869788535294752,Upper-Middle,Europe,✅ Sufficient data,0.659344,,0.768,⚠️ Low data reliability
Serbia,SRB,2020,0.806,16.46,7113.776501452978,8.869788535294752,Upper-Middle,Europe,✅ Sufficient data,0.6496360000000001,,0.812,✅ Sufficient data
Serbia,SRB,2021,0.804,15.91,7113.776501452978,8.869788535294752,Upper-Middle,Europe,✅ Sufficient data,0.6464160000000001,16.46,0.806,✅ Sufficient data
Serbia,SRB,2022,0.805,,7113.776501452978,8.869788535294752,Upper-Middle,Europe,✅ Sufficient data,0.6480250000000001,15.91,0.804,⚠️ Low data reliability
Serbia,SRB,2023,0.833,,7113.776501452978,8.869788535294752,Upper-Middle,Europe,✅ Sufficient data,0.693889,,0.805,⚠️ Low data reliability
South Sudan,SSD,2010,0.406,,14582.133834276608,9.587552348370933,Upper-Middle,Africa,⚠️ Low data reliability,0.164836,,,⚠️ Low data reliability
South Sudan,SSD,2019,0.391,,14582.133834276608,9.587552348370933,Upper-Middle,Africa,⚠️ Low data reliability,0.15288100000000002,,0.406,⚠️ Low data reliability
South Sudan,SSD,2020,0.386,8.14,14582.133834276608,9.587552348370933,Upper-Middle,Africa,⚠️ Low data reliability,0.14899600000000002,,0.391,✅ Sufficient data
South Sudan,SSD,2021,0.381,8.03,14582.133834276608,9.587552348370933,Upper-Middle,Africa,⚠️ Low data reliability,0.145161,8.14,0.386,✅ Sufficient data
South Sudan,SSD,2022,0.381,,14582.133834276608,9.587552348370933,Upper-Middle,Africa,⚠️ Low data reliability,0.145161,8.03,0.381,⚠️ Low data reliability
South Sudan,SSD,2023,0.388,,14582.133834276608,9.587552348370933,Upper-Middle,Africa,⚠️ Low data reliability,0.150544,,0.381,⚠️ Low data reliability
Sao Tome and Principe,STP,2010,0.553,,1419.373018072764,7.2579705165208575,Low,Africa,✅ Sufficient data,0.30580900000000005,,,⚠️ Low data reliability
Sao Tome and Principe,STP,2019,0.608,,1419.373018072764,7.2579705165208575,Low,Africa,✅ Sufficient data,0.369664,,0.553,⚠️ Low data reliability
Sao Tome and Principe,STP,2020,0.609,1.13,1419.373018072764,7.2579705165208575,Low,Africa,✅ Sufficient data,0.37088099999999996,,0.608,✅ Sufficient data
Sao Tome and Principe,STP,2021,0.609,1.15,1419.373018072764,7.2579705165208575,Low,Africa,✅ Sufficient data,0.37088099999999996,1.13,0.609,✅ Sufficient data
Sao Tome and Principe,STP,2022,0.613,,1419.373018072764,7.2579705165208575,Low,Africa,✅ Sufficient data,0.37576899999999996,1.15,0.609,⚠️ Low data reliability
Sao Tome and Principe,STP,2023,0.637,,1419.373018072764,7.2579705165208575,Low,Africa,✅ Sufficient data,0.405769,,0.613,⚠️ Low data reliability
Suriname,SUR,2010,0.696,,7722.458917166738,8.951888104890822,Upper-Middle,America,✅ Sufficient data,0.48441599999999996,,,⚠️ Low data reliability
Suriname,SUR,2019,0.71,25.4,7722.458917166738,8.951888104890822,Upper-Middle,America,✅ Sufficient data,0.5041,,0.696,✅ Sufficient data
Suriname,SUR,2020,0.702,25.17,7722.458917166738,8.951888104890822,Upper-Middle,America,✅ Sufficient data,0.49280399999999996,25.4,0.71,✅ Sufficient data
Suriname,SUR,2021,0.689,23.6,7722.458917166738,8.951888104890822,Upper-Middle,America,✅ Sufficient data,0.47472099999999995,25.17,0.702,✅ Sufficient data
Suriname,SUR,2022,0.69,,7722.458917166738,8.951888104890822,Upper-Middle,America,✅ Sufficient data,0.4760999999999999,23.6,0.689,⚠️ Low data reliability
Suriname,SUR,2023,0.722,,7722.458917166738,8.951888104890822,Upper-Middle,America,✅ Sufficient data,0.521284,,0.69,⚠️ Low data reliability
Slovakia,SVK,2010,0.841,,18330.50724296338,9.816322013280292,Upper-Middle,Europe,✅ Sufficient data,0.7072809999999999,,,⚠️ Low data reliability
Slovakia,SVK,2019,0.863,,18330.50724296338,9.816322013280292,Upper-Middle,Europe,✅ Sufficient data,0.744769,,0.841,⚠️ Low data reliability
Slovakia,SVK,2020,0.86,12.43,18330.50724296338,9.816322013280292,Upper-Middle,Europe,✅ Sufficient data,0.7395999999999999,,0.863,✅ Sufficient data
Slovakia,SVK,2021,0.852,12.34,18330.50724296338,9.816322013280292,Upper-Middle,Europe,✅ Sufficient data,0.725904,12.43,0.86,✅ Sufficient data
Slovakia,SVK,2022,0.855,,18330.50724296338,9.816322013280292,Upper-Middle,Europe,✅ Sufficient data,0.7310249999999999,12.34,0.852,⚠️ Low data reliability
Slovakia,SVK,2023,0.88,,18330.50724296338,9.816322013280292,Upper-Middle,Europe,✅ Sufficient data,0.7744,,0.855,⚠️ Low data reliability
Slovenia,SVN,2010,0.89,,23997.02753264537,10.085685248853247,High,Europe,✅ Sufficient data,0.7921,,,⚠️ Low data reliability
Slovenia,SVN,2019,0.918,,23997.02753264537,10.085685248853247,High,Europe,✅ Sufficient data,0.842724,,0.89,⚠️ Low data reliability
Slovenia,SVN,2020,0.91,17.07,23997.02753264537,10.085685248853247,High,Europe,✅ Sufficient data,0.8281000000000001,,0.918,✅ Sufficient data
Slovenia,SVN,2021,0.916,17.12,23997.02753264537,10.085685248853247,High,Europe,✅ Sufficient data,0.839056,17.07,0.91,✅ Sufficient data
Slovenia,SVN,2022,0.926,,23997.02753264537,10.085685248853247,High,Europe,✅ Sufficient data,0.8574760000000001,17.12,0.916,⚠️ Low data reliability
Slovenia,SVN,2023,0.931,,23997.02753264537,10.085685248853247,High,Europe,✅ Sufficient data,0.8667610000000001,,0.926,⚠️ Low data reliability
Sweden,SWE,2010,0.91,,53314.53415516367,10.883964258819878,High,Europe,✅ Sufficient data,0.8281000000000001,,,⚠️ Low data reliability
Sweden,SWE,2019,0.947,,53314.53415516367,10.883964258819878,High,Europe,✅ Sufficient data,0.8968089999999999,,0.91,⚠️ Low data reliability
Sweden,SWE,2020,0.944,12.98,53314.53415516367,10.883964258819878,High,Europe,✅ Sufficient data,0.8911359999999999,,0.947,✅ Sufficient data
Sweden,SWE,2021,0.949,12.32,53314.53415516367,10.883964258819878,High,Europe,✅ Sufficient data,0.9006009999999999,12.98,0.944,✅ Sufficient data
Sweden,SWE,2022,0.952,,53314.53415516367,10.883964258819878,High,Europe,✅ Sufficient data,0.9063039999999999,12.32,0.949,⚠️ Low data reliability
Sweden,SWE,2023,0.959,,53314.53415516367,10.883964258819878,High,Europe,✅ Sufficient data,0.919681,,0.952,⚠️ Low data reliability
Eswatini,SWZ,2010,0.498,,3651.307020355153,8.202840470246949,Lower-Middle,Africa,✅ Sufficient data,0.248004,,,⚠️ Low data reliability
Eswatini,SWZ,2019,0.623,,3651.307020355153,8.202840470246949,Lower-Middle,Africa,✅ Sufficient data,0.388129,,0.498,⚠️ Low data reliability
Eswatini,SWZ,2020,0.622,18.87,3651.307020355153,8.202840470246949,Lower-Middle,Africa,✅ Sufficient data,0.386884,,0.623,✅ Sufficient data
Eswatini,SWZ,2021,0.612,18.42,3651.307020355153,8.202840470246949,Lower-Middle,Africa,✅ Sufficient data,0.374544,18.87,0.622,✅ Sufficient data
Eswatini,SWZ,2022,0.61,,3651.307020355153,8.202840470246949,Lower-Middle,Africa,✅ Sufficient data,0.3721,18.42,0.612,⚠️ Low data reliability
Eswatini,SWZ,2023,0.695,,3651.307020355153,8.202840470246949,Lower-Middle,Africa,✅ Sufficient data,0.4830249999999999,,0.61,⚠️ Low data reliability
Seychelles,SYC,2010,0.774,,17606.582029489997,9.77602809006184,Upper-Middle,Africa,✅ Sufficient data,0.599076,,,⚠️ Low data reliability
Seychelles,SYC,2019,0.808,,17606.582029489997,9.77602809006184,Upper-Middle,Africa,✅ Sufficient data,0.6528640000000001,,0.774,⚠️ Low data reliability
Seychelles,SYC,2020,0.799,7.3,17606.582029489997,9.77602809006184,Upper-Middle,Africa,✅ Sufficient data,0.6384010000000001,,0.808,✅ Sufficient data
Seychelles,SYC,2021,0.795,5.77,17606.582029489997,9.77602809006184,Upper-Middle,Africa,✅ Sufficient data,0.6320250000000001,7.3,0.799,✅ Sufficient data
Seychelles,SYC,2022,0.802,,17606.582029489997,9.77602809006184,Upper-Middle,Africa,✅ Sufficient data,0.6432040000000001,5.77,0.795,⚠️ Low data reliability
Seychelles,SYC,2023,0.848,,17606.582029489997,9.77602809006184,Upper-Middle,Africa,✅ Sufficient data,0.719104,,0.802,⚠️ Low data reliability
Syria,SYR,2010,0.661,,750.2700837013927,6.620433253307592,Low,Asia,✅ Sufficient data,0.43692100000000006,,,⚠️ Low data reliability
Syria,SYR,2019,0.564,,750.2700837013927,6.620433253307592,Low,Asia,✅ Sufficient data,0.31809599999999993,,0.661,⚠️ Low data reliability
Syria,SYR,2020,0.561,0.89,750.2700837013927,6.620433253307592,Low,Asia,✅ Sufficient data,0.3147210000000001,,0.564,✅ Sufficient data
Syria,SYR,2021,0.558,0.89,750.2700837013927,6.620433253307592,Low,Asia,✅ Sufficient data,0.3113640000000001,0.89,0.561,✅ Sufficient data
Syria,SYR,2022,0.557,,750.2700837013927,6.620433253307592,Low,Asia,✅ Sufficient data,0.31024900000000005,0.89,0.558,⚠️ Low data reliability
Syria,SYR,2023,0.564,,750.2700837013927,6.620433253307592,Low,Asia,✅ Sufficient data,0.31809599999999993,,0.557,⚠️ Low data reliability
Chad,TCD,2010,0.364,,898.5486564042661,6.800780857683681,Low,Africa,✅ Sufficient data,0.132496,,,⚠️ Low data reliability
Chad,TCD,2019,0.398,,898.5486564042661,6.800780857683681,Low,Africa,✅ Sufficient data,0.15840400000000002,,0.364,⚠️ Low data reliability
Chad,TCD,2020,0.396,5.44,898.5486564042661,6.800780857683681,Low,Africa,✅ Sufficient data,0.156816,,0.398,✅ Sufficient data
Chad,TCD,2021,0.393,5.43,898.5486564042661,6.800780857683681,Low,Africa,✅ Sufficient data,0.154449,5.44,0.396,✅ Sufficient data
Chad,TCD,2022,0.394,,898.5486564042661,6.800780857683681,Low,Africa,✅ Sufficient data,0.155236,5.43,0.393,⚠️ Low data reliability
Chad,TCD,2023,0.416,,898.5486564042661,6.800780857683681,Low,Africa,✅ Sufficient data,0.173056,,0.394,⚠️ Low data reliability
Togo,TGO,2010,0.469,,821.4053839100449,6.711016756054233,Low,Africa,✅ Sufficient data,0.21996099999999996,,,⚠️ Low data reliability
Togo,TGO,2019,0.536,,821.4053839100449,6.711016756054233,Low,Africa,✅ Sufficient data,0.28729600000000005,,0.469,⚠️ Low data reliability
Togo,TGO,2020,0.54,7.89,821.4053839100449,6.711016756054233,Low,Africa,✅ Sufficient data,0.2916,,0.536,✅ Sufficient data
Togo,TGO,2021,0.545,7.88,821.4053839100449,6.711016756054233,Low,Africa,✅ Sufficient data,0.29702500000000004,7.89,0.54,✅ Sufficient data
Togo,TGO,2022,0.547,,821.4053839100449,6.711016756054233,Low,Africa,✅ Sufficient data,0.29920900000000006,7.88,0.545,⚠️ Low data reliability
Togo,TGO,2023,0.571,,821.4053839100449,6.711016756054233,Low,Africa,✅ Sufficient data,0.32604099999999997,,0.547,⚠️ Low data reliability
Thailand,THA,2010,0.743,,6236.8471891592535,8.738230075530009,Lower-Middle,Asia,✅ Sufficient data,0.552049,,,⚠️ Low data reliability
Thailand,THA,2019,0.801,,6236.8471891592535,8.738230075530009,Lower-Middle,Asia,✅ Sufficient data,0.6416010000000001,,0.743,⚠️ Low data reliability
Thailand,THA,2020,0.8,11.95,6236.8471891592535,8.738230075530009,Lower-Middle,Asia,✅ Sufficient data,0.6400000000000001,,0.801,✅ Sufficient data
Thailand,THA,2021,0.797,12.0,6236.8471891592535,8.738230075530009,Lower-Middle,Asia,✅ Sufficient data,0.635209,11.95,0.8,✅ Sufficient data
Thailand,THA,2022,0.803,,6236.8471891592535,8.738230075530009,Lower-Middle,Asia,✅ Sufficient data,0.6448090000000001,12.0,0.797,⚠️ Low data reliability
Thailand,THA,2023,0.798,,6236.8471891592535,8.738230075530009,Lower-Middle,Asia,✅ Sufficient data,0.636804,,0.803,⚠️ Low data reliability
Tajikistan,TJK,2010,0.631,,1198.9747385164342,7.089222086011931,Low,Asia,✅ Sufficient data,0.398161,,,⚠️ Low data reliability
Tajikistan,TJK,2019,0.668,,1198.9747385164342,7.089222086011931,Low,Asia,✅ Sufficient data,0.44622400000000007,,0.631,⚠️ Low data reliability
Tajikistan,TJK,2020,0.656,3.41,1198.9747385164342,7.089222086011931,Low,Asia,✅ Sufficient data,0.43033600000000005,,0.668,✅ Sufficient data
Tajikistan,TJK,2021,0.677,3.37,1198.9747385164342,7.089222086011931,Low,Asia,✅ Sufficient data,0.45832900000000004,3.41,0.656,✅ Sufficient data
Tajikistan,TJK,2022,0.679,,1198.9747385164342,7.089222086011931,Low,Asia,✅ Sufficient data,0.4610410000000001,3.37,0.677,⚠️ Low data reliability
Tajikistan,TJK,2023,0.691,,1198.9747385164342,7.089222086011931,Low,Asia,✅ Sufficient data,0.47748099999999993,,0.679,⚠️ Low data reliability
Tokelau,TKL,2020,,15.95,,,,,,,,,⚠️ Low data reliability
Tokelau,TKL,2021,,15.83,,,,,,,15.95,,⚠️ Low data reliability
Turkmenistan,TKM,2010,0.699,,6988.793210327729,8.85206317516241,Upper-Middle,Asia,✅ Sufficient data,0.48860099999999995,,,⚠️ Low data reliability
Turkmenistan,TKM,2019,0.732,,6988.793210327729,8.85206317516241,Upper-Middle,Asia,✅ Sufficient data,0.535824,,0.699,⚠️ Low data reliability
Turkmenistan,TKM,2020,0.731,9.73,6988.793210327729,8.85206317516241,Upper-Middle,Asia,✅ Sufficient data,0.534361,,0.732,✅ Sufficient data
Turkmenistan,TKM,2021,0.74,9.72,6988.793210327729,8.85206317516241,Upper-Middle,Asia,✅ Sufficient data,0.5476,9.73,0.731,✅ Sufficient data
Turkmenistan,TKM,2022,0.744,,6988.793210327729,8.85206317516241,Upper-Middle,Asia,✅ Sufficient data,0.553536,9.72,0.74,⚠️ Low data reliability
Turkmenistan,TKM,2023,0.764,,6988.793210327729,8.85206317516241,Upper-Middle,Asia,✅ Sufficient data,0.583696,,0.744,⚠️ Low data reliability
Timor-Leste,TLS,2010,0.639,,1657.7381140876569,7.413209370316868,Low,Asia,✅ Sufficient data,0.408321,,,⚠️ Low data reliability
Timor-Leste,TLS,2019,0.627,,1657.7381140876569,7.413209370316868,Low,Asia,✅ Sufficient data,0.393129,,0.639,⚠️ Low data reliability
Timor-Leste,TLS,2020,0.633,4.04,1657.7381140876569,7.413209370316868,Low,Asia,✅ Sufficient data,0.400689,,0.627,✅ Sufficient data
Timor-Leste,TLS,2021,0.574,4.08,1657.7381140876569,7.413209370316868,Low,Asia,✅ Sufficient data,0.32947599999999994,4.04,0.633,✅ Sufficient data
Timor-Leste,TLS,2022,0.566,,1657.7381140876569,7.413209370316868,Low,Asia,✅ Sufficient data,0.3203559999999999,4.08,0.574,⚠️ Low data reliability
Timor-Leste,TLS,2023,0.634,,1657.7381140876569,7.413209370316868,Low,Asia,✅ Sufficient data,0.40195600000000004,,0.566,⚠️ Low data reliability
Tonga,TON,2010,0.709,,4620.511767340204,8.438260750092562,Lower-Middle,Oceania,✅ Sufficient data,0.5026809999999999,,,⚠️ Low data reliability
Tonga,TON,2019,0.74,,4620.511767340204,8.438260750092562,Lower-Middle,Oceania,✅ Sufficient data,0.5476,,0.709,⚠️ Low data reliability
Tonga,TON,2020,0.742,4.62,4620.511767340204,8.438260750092562,Lower-Middle,Oceania,✅ Sufficient data,0.5505639999999999,,0.74,✅ Sufficient data
Tonga,TON,2021,0.738,4.64,4620.511767340204,8.438260750092562,Lower-Middle,Oceania,✅ Sufficient data,0.544644,4.62,0.742,✅ Sufficient data
Tonga,TON,2022,0.739,,4620.511767340204,8.438260750092562,Lower-Middle,Oceania,✅ Sufficient data,0.546121,4.64,0.738,⚠️ Low data reliability
Tonga,TON,2023,0.769,,4620.511767340204,8.438260750092562,Lower-Middle,Oceania,✅ Sufficient data,0.591361,,0.739,⚠️ Low data reliability
Trinidad and Tobago,TTO,2010,0.785,,16285.667334740996,9.698040695362664,Upper-Middle,America,✅ Sufficient data,0.616225,,,⚠️ Low data reliability
Trinidad and Tobago,TTO,2019,0.813,,16285.667334740996,9.698040695362664,Upper-Middle,America,✅ Sufficient data,0.6609689999999999,,0.785,⚠️ Low data reliability
Trinidad and Tobago,TTO,2020,0.815,13.93,16285.667334740996,9.698040695362664,Upper-Middle,America,✅ Sufficient data,0.664225,,0.813,✅ Sufficient data
Trinidad and Tobago,TTO,2021,0.804,13.82,16285.667334740996,9.698040695362664,Upper-Middle,America,✅ Sufficient data,0.6464160000000001,13.93,0.815,✅ Sufficient data
Trinidad and Tobago,TTO,2022,0.814,,16285.667334740996,9.698040695362664,Upper-Middle,America,✅ Sufficient data,0.662596,13.82,0.804,⚠️ Low data reliability
Trinidad and Tobago,TTO,2023,0.807,,16285.667334740996,9.698040695362664,Upper-Middle,America,✅ Sufficient data,0.6512490000000001,,0.814,⚠️ Low data reliability
Tunisia,TUN,2010,0.713,,3983.672733169341,8.289959470041559,Lower-Middle,Africa,✅ Sufficient data,0.508369,,,⚠️ Low data reliability
Tunisia,TUN,2019,0.74,,3983.672733169341,8.289959470041559,Lower-Middle,Africa,✅ Sufficient data,0.5476,,0.713,⚠️ Low data reliability
Tunisia,TUN,2020,0.734,3.06,3983.672733169341,8.289959470041559,Lower-Middle,Africa,✅ Sufficient data,0.538756,,0.74,✅ Sufficient data
Tunisia,TUN,2021,0.729,3.06,3983.672733169341,8.289959470041559,Lower-Middle,Africa,✅ Sufficient data,0.5314409999999999,3.06,0.734,✅ Sufficient data
Tunisia,TUN,2022,0.732,,3983.672733169341,8.289959470041559,Lower-Middle,Africa,✅ Sufficient data,0.535824,3.06,0.729,⚠️ Low data reliability
Tunisia,TUN,2023,0.746,,3983.672733169341,8.289959470041559,Lower-Middle,Africa,✅ Sufficient data,0.556516,,0.732,⚠️ Low data reliability
Turkey,TUR,2010,0.75,,12781.37142560359,9.455744032471808,Upper-Middle,Asia,✅ Sufficient data,0.5625,,,⚠️ Low data reliability
Turkey,TUR,2019,0.842,,12781.37142560359,9.455744032471808,Upper-Middle,Asia,✅ Sufficient data,0.7089639999999999,,0.75,⚠️ Low data reliability
Turkey,TUR,2020,0.835,3.82,12781.37142560359,9.455744032471808,Upper-Middle,Asia,✅ Sufficient data,0.697225,,0.842,✅ Sufficient data
Turkey,TUR,2021,0.841,3.84,12781.37142560359,9.455744032471808,Upper-Middle,Asia,✅ Sufficient data,0.7072809999999999,3.82,0.835,✅ Sufficient data
Turkey,TUR,2022,0.855,,12781.37142560359,9.455744032471808,Upper-Middle,Asia,✅ Sufficient data,0.7310249999999999,3.84,0.841,⚠️ Low data reliability
Turkey,TUR,2023,0.853,,12781.37142560359,9.455744032471808,Upper-Middle,Asia,✅ Sufficient data,0.727609,,0.855,⚠️ Low data reliability
Tuvalu,TUV,2010,0.623,,4249.644063600732,8.354590508670253,Lower-Middle,Oceania,⚠️ Low data reliability,0.388129,,,⚠️ Low data reliability
Tuvalu,TUV,2019,0.654,,4249.644063600732,8.354590508670253,Lower-Middle,Oceania,⚠️ Low data reliability,0.42771600000000004,,0.623,⚠️ Low data reliability
Tuvalu,TUV,2020,0.655,16.61,4249.644063600732,8.354590508670253,Lower-Middle,Oceania,⚠️ Low data reliability,0.42902500000000005,,0.654,✅ Sufficient data
